code;nom;categorie;type_unite;prix_achat;prix_comprime;prix_plaquette;prix_flacon;comprimes_par_plaquette;quantite_stock;stock_a_ajouter;seuil_alerte;date_expiration;description
MED-0841;Amoxicilline 250mg (ref 841);Antalgiques;comprime_plaquette;222;476;9520;0;20;242;0;24;2028-12-17;Vente par comprimé ou plaquette — import catalogue
MED-0842;Metronidazole 500mg (ref 842);Vitamines;comprime_plaquette;1259;2576;20608;0;8;683;0;23;2027-09-10;Vente par comprimé ou plaquette — import catalogue
MED-0843;Metronidazole 100mg (ref 843);Antipaludéens;comprime_plaquette;770;1306;15672;0;12;674;0;19;2027-12-13;Vente par comprimé ou plaquette — import catalogue
MED-0844;Zinc 50mg (ref 844);Dermatologie;comprime_plaquette;1929;2834;68016;0;24;185;0;29;2027-05-19;Vente par comprimé ou plaquette — import catalogue
MED-0845;Artéméther 250mg (ref 845);Antihypertenseurs;comprime_plaquette;929;1691;25274;0;15;291;0;10;2028-05-29;Vente par comprimé ou plaquette — import catalogue
MED-0846;Ibuprofène 200mg (ref 846);Antidiabétiques;comprime_plaquette;1475;2599;25990;0;10;131;0;9;2028-09-08;Vente par comprimé ou plaquette — import catalogue
MED-0847;Sirop antipaludéen 200ml #847;Antipaludéens;flacon;1694;0;0;6529;0;18;0;19;2027-11-25;Vente par flacon — import catalogue
MED-0848;Metronidazole 250mg (ref 848);Sirops;comprime_plaquette;241;388;2966;0;8;529;0;9;2029-01-01;Vente par comprimé ou plaquette — import catalogue
MED-0849;Prednisolone 250mg (ref 849);Gastro;comprime_plaquette;1600;2822;21365;0;8;420;0;23;2027-03-08;Vente par comprimé ou plaquette — import catalogue
MED-0850;Losartan 200mg (ref 850);Ophtalmologie;comprime_plaquette;1077;1886;28290;0;15;91;0;22;2027-10-22;Vente par comprimé ou plaquette — import catalogue
MED-0851;Paracétamol 50mg (ref 851);Pédiatrie;comprime_plaquette;2359;3450;79721;0;24;387;0;15;2029-01-31;Vente par comprimé ou plaquette — import catalogue
MED-0852;Vitamine C 50mg (ref 852);Gynécologie;comprime_plaquette;2014;2689;21512;0;8;394;0;22;2028-02-16;Vente par comprimé ou plaquette — import catalogue
MED-0853;Ibuprofène 200mg (ref 853);Antihistaminiques;comprime_plaquette;1739;3239;93706;0;30;413;0;26;2027-09-16;Vente par comprimé ou plaquette — import catalogue
MED-0854;Sirop vitamine 120ml #854;Vitamines;flacon;3650;0;0;4695;0;18;0;25;2029-02-07;Vente par flacon — import catalogue
MED-0855;Fer 200mg (ref 855);Antibiotiques;comprime_plaquette;1564;2691;19867;0;8;45;0;28;2028-11-01;Vente par comprimé ou plaquette — import catalogue
MED-0856;Chloroquine 200mg (ref 856);Antalgiques;comprime_plaquette;246;358;5370;0;15;531;0;22;2028-06-07;Vente par comprimé ou plaquette — import catalogue
MED-0857;Paracétamol 250mg (ref 857);Vitamines;comprime_plaquette;181;329;3948;0;12;435;0;8;2027-10-07;Vente par comprimé ou plaquette — import catalogue
MED-0858;Prednisolone 10mg (ref 858);Antipaludéens;comprime_plaquette;2045;2877;43155;0;15;778;0;23;2027-10-29;Vente par comprimé ou plaquette — import catalogue
MED-0859;Ibuprofène 250mg (ref 859);Dermatologie;comprime_plaquette;405;679;16174;0;24;653;0;6;2027-11-08;Vente par comprimé ou plaquette — import catalogue
MED-0860;Fluconazole 100mg (ref 860);Antihypertenseurs;comprime_plaquette;515;805;6440;0;8;119;0;19;2028-11-19;Vente par comprimé ou plaquette — import catalogue
MED-0861;Sirop paracétamol 100ml #861;Sirops;flacon;4221;0;0;6341;0;13;0;8;2027-06-29;Vente par flacon — import catalogue
MED-0862;Amlodipine 5mg (ref 862);Antiseptiques;comprime_plaquette;1352;2621;78630;0;30;456;0;15;2029-01-27;Vente par comprimé ou plaquette — import catalogue
MED-0863;Acide folique 1000mg (ref 863);Sirops;comprime_plaquette;1807;2902;22912;0;8;238;0;29;2027-04-20;Vente par comprimé ou plaquette — import catalogue
MED-0864;Tramadol 100mg (ref 864);Gastro;comprime_plaquette;174;358;4095;0;12;733;0;16;2028-09-21;Vente par comprimé ou plaquette — import catalogue
MED-0865;Azithromycine 200mg (ref 865);Ophtalmologie;comprime_plaquette;1147;2483;24526;0;10;647;0;17;2027-08-13;Vente par comprimé ou plaquette — import catalogue
MED-0866;Paracétamol 200mg (ref 866);Pédiatrie;comprime_plaquette;56;126;1008;0;8;743;0;25;2028-11-01;Vente par comprimé ou plaquette — import catalogue
MED-0867;Vitamine C 50mg (ref 867);Gynécologie;comprime_plaquette;2342;3407;81768;0;24;149;0;11;2027-07-29;Vente par comprimé ou plaquette — import catalogue
MED-0868;Lotion cutanée 120ml #868;Dermatologie;flacon;2942;0;0;5189;0;57;0;12;2027-08-30;Vente par flacon — import catalogue
MED-0869;Diclofénac 250mg (ref 869);Cardiologie;comprime_plaquette;556;837;16740;0;20;110;0;25;2028-01-07;Vente par comprimé ou plaquette — import catalogue
MED-0870;Fer 50mg (ref 870);Antibiotiques;comprime_plaquette;1241;2384;18355;0;8;117;0;24;2028-03-09;Vente par comprimé ou plaquette — import catalogue
MED-0871;Zinc 10mg (ref 871);Antalgiques;comprime_plaquette;588;998;19960;0;20;233;0;13;2027-04-28;Vente par comprimé ou plaquette — import catalogue
MED-0872;Doxycycline 500mg (ref 872);Vitamines;comprime_plaquette;466;711;21330;0;30;505;0;20;2027-09-01;Vente par comprimé ou plaquette — import catalogue
MED-0873;Azithromycine 250mg (ref 873);Antipaludéens;comprime_plaquette;1532;2741;20614;0;8;651;0;30;2028-06-11;Vente par comprimé ou plaquette — import catalogue
MED-0874;Amoxicilline 500mg (ref 874);Dermatologie;comprime_plaquette;228;314;7406;0;24;516;0;21;2027-07-01;Vente par comprimé ou plaquette — import catalogue
MED-0875;Collyre 60ml #875;Ophtalmologie;flacon;4466;0;0;3427;0;61;0;23;2028-10-18;Vente par flacon — import catalogue
MED-0876;Vitamine B 50mg (ref 876);Antidiabétiques;comprime_plaquette;2063;3160;31600;0;10;132;0;15;2027-10-24;Vente par comprimé ou plaquette — import catalogue
MED-0877;Metronidazole 400mg (ref 877);Antiseptiques;comprime_plaquette;1271;1789;42936;0;24;245;0;7;2028-06-29;Vente par comprimé ou plaquette — import catalogue
MED-0878;Tramadol 200mg (ref 878);Sirops;comprime_plaquette;930;1885;15080;0;8;485;0;10;2028-04-04;Vente par comprimé ou plaquette — import catalogue
MED-0879;Fer 100mg (ref 879);Gastro;comprime_plaquette;1549;3048;45720;0;15;296;0;11;2028-02-11;Vente par comprimé ou plaquette — import catalogue
MED-0880;Ciprofloxacine 250mg (ref 880);Ophtalmologie;comprime_plaquette;1136;2429;57604;0;24;489;0;18;2027-08-27;Vente par comprimé ou plaquette — import catalogue
MED-0881;Zinc 1000mg (ref 881);Pédiatrie;comprime_plaquette;825;1308;13080;0;10;673;0;24;2027-08-26;Vente par comprimé ou plaquette — import catalogue
MED-0882;Solution buvable 15ml #882;Pédiatrie;flacon;3064;0;0;3381;0;16;0;18;2028-08-20;Vente par flacon — import catalogue
MED-0883;Amlodipine 400mg (ref 883);Antihistaminiques;comprime_plaquette;1429;2039;39899;0;20;773;0;12;2027-11-13;Vente par comprimé ou plaquette — import catalogue
MED-0884;Vitamine B 50mg (ref 884);Cardiologie;comprime_plaquette;724;1010;20200;0;20;172;0;23;2027-03-10;Vente par comprimé ou plaquette — import catalogue
MED-0885;Oméprazole 250mg (ref 885);Antibiotiques;comprime_plaquette;1358;2027;16216;0;8;455;0;21;2028-04-11;Vente par comprimé ou plaquette — import catalogue
MED-0886;Amlodipine 500mg (ref 886);Antalgiques;comprime_plaquette;1111;2128;31920;0;15;32;0;27;2028-04-24;Vente par comprimé ou plaquette — import catalogue
MED-0887;Doxycycline 100mg (ref 887);Vitamines;comprime_plaquette;683;1311;15732;0;12;36;0;20;2029-01-18;Vente par comprimé ou plaquette — import catalogue
MED-0888;Vitamine C 100mg (ref 888);Antipaludéens;comprime_plaquette;1401;1981;47544;0;24;44;0;19;2028-06-21;Vente par comprimé ou plaquette — import catalogue
MED-0889;Solution antiseptique 100ml #889;Antiseptiques;flacon;4380;0;0;7260;0;56;0;10;2028-03-18;Vente par flacon — import catalogue
MED-0890;Prednisolone 200mg (ref 890);Antihypertenseurs;comprime_plaquette;1213;2694;64656;0;24;414;0;27;2028-02-08;Vente par comprimé ou plaquette — import catalogue
MED-0891;Losartan 250mg (ref 891);Antidiabétiques;comprime_plaquette;1246;1844;22128;0;12;647;0;22;2028-10-14;Vente par comprimé ou plaquette — import catalogue
MED-0892;Doxycycline 500mg (ref 892);Antiseptiques;comprime_plaquette;989;1475;29370;0;20;710;0;16;2027-04-26;Vente par comprimé ou plaquette — import catalogue
MED-0893;Metronidazole 50mg (ref 893);Sirops;comprime_plaquette;1275;2006;24072;0;12;199;0;25;2028-09-27;Vente par comprimé ou plaquette — import catalogue
MED-0894;Fluconazole 500mg (ref 894);Gastro;comprime_plaquette;2049;3005;56902;0;20;572;0;8;2028-12-28;Vente par comprimé ou plaquette — import catalogue
MED-0895;Amlodipine 5mg (ref 895);Ophtalmologie;comprime_plaquette;1527;2978;89340;0;30;250;0;15;2028-02-29;Vente par comprimé ou plaquette — import catalogue
MED-0896;Gouttes auriculaires 120ml #896;Antiseptiques;flacon;2862;0;0;7072;0;59;0;13;2027-04-29;Vente par flacon — import catalogue
MED-0897;Ibuprofène 1000mg (ref 897);Gynécologie;comprime_plaquette;1163;1953;23436;0;12;145;0;20;2028-08-30;Vente par comprimé ou plaquette — import catalogue
MED-0898;Cotrimoxazole 10mg (ref 898);Antihistaminiques;comprime_plaquette;1241;1951;23412;0;12;729;0;30;2027-05-11;Vente par comprimé ou plaquette — import catalogue
MED-0899;Doxycycline 200mg (ref 899);Cardiologie;comprime_plaquette;242;428;3412;0;8;98;0;8;2027-08-20;Vente par comprimé ou plaquette — import catalogue
MED-0900;Artéméther 500mg (ref 900);Antibiotiques;comprime_plaquette;422;706;16944;0;24;553;0;25;2027-03-28;Vente par comprimé ou plaquette — import catalogue
MED-0901;Vitamine C 50mg (ref 901);Antalgiques;comprime_plaquette;1690;2317;55608;0;24;450;0;19;2028-12-24;Vente par comprimé ou plaquette — import catalogue
MED-0902;Paracétamol 875mg (ref 902);Vitamines;comprime_plaquette;163;357;3570;0;10;552;0;25;2028-02-11;Vente par comprimé ou plaquette — import catalogue
MED-0903;Suspension amoxicilline 200ml #903;Antibiotiques;flacon;3170;0;0;4308;0;46;0;20;2028-11-01;Vente par flacon — import catalogue
MED-0904;Cotrimoxazole 10mg (ref 904);Dermatologie;comprime_plaquette;1369;2346;70380;0;30;155;0;30;2028-01-12;Vente par comprimé ou plaquette — import catalogue
MED-0905;Azithromycine 875mg (ref 905);Antihypertenseurs;comprime_plaquette;1169;2083;20572;0;10;171;0;16;2027-12-21;Vente par comprimé ou plaquette — import catalogue
MED-0906;Metformine 100mg (ref 906);Antidiabétiques;comprime_plaquette;502;758;15127;0;20;745;0;27;2029-01-15;Vente par comprimé ou plaquette — import catalogue
MED-0907;Ciprofloxacine 100mg (ref 907);Antiseptiques;comprime_plaquette;267;578;5780;0;10;149;0;19;2027-11-26;Vente par comprimé ou plaquette — import catalogue
MED-0908;Fer 100mg (ref 908);Sirops;comprime_plaquette;1591;2403;24030;0;10;372;0;9;2028-03-20;Vente par comprimé ou plaquette — import catalogue
MED-0909;Metformine 10mg (ref 909);Gastro;comprime_plaquette;1234;2285;22850;0;10;434;0;20;2027-07-31;Vente par comprimé ou plaquette — import catalogue
MED-0910;Sirop toux 200ml #910;Sirops;flacon;2111;0;0;2778;0;5;0;28;2028-09-14;Vente par flacon — import catalogue
MED-0911;Losartan 1000mg (ref 911);Pédiatrie;comprime_plaquette;1610;2989;71736;0;24;792;0;23;2029-01-15;Vente par comprimé ou plaquette — import catalogue
MED-0912;Ciprofloxacine 5mg (ref 912);Gynécologie;comprime_plaquette;1053;1910;43929;0;24;61;0;9;2029-01-27;Vente par comprimé ou plaquette — import catalogue
MED-0913;Céfixime 500mg (ref 913);Antihistaminiques;comprime_plaquette;114;201;2412;0;12;476;0;16;2027-06-07;Vente par comprimé ou plaquette — import catalogue
MED-0914;Vitamine B 250mg (ref 914);Cardiologie;comprime_plaquette;1386;2726;54520;0;20;304;0;11;2027-03-28;Vente par comprimé ou plaquette — import catalogue
MED-0915;Ibuprofène 10mg (ref 915);Antibiotiques;comprime_plaquette;1256;1924;57720;0;30;544;0;17;2027-09-20;Vente par comprimé ou plaquette — import catalogue
MED-0916;Amlodipine 1000mg (ref 916);Antalgiques;comprime_plaquette;1555;2578;50185;0;20;427;0;9;2028-05-15;Vente par comprimé ou plaquette — import catalogue
MED-0917;Sirop antipaludéen 120ml #917;Antipaludéens;flacon;2381;0;0;4554;0;6;0;14;2028-02-21;Vente par flacon — import catalogue
MED-0918;Fer 875mg (ref 918);Antipaludéens;comprime_plaquette;1141;2397;35955;0;15;474;0;28;2028-05-03;Vente par comprimé ou plaquette — import catalogue
MED-0919;Metformine 875mg (ref 919);Dermatologie;comprime_plaquette;2272;3400;34000;0;10;766;0;18;2027-07-25;Vente par comprimé ou plaquette — import catalogue
MED-0920;Tramadol 5mg (ref 920);Antihypertenseurs;comprime_plaquette;352;688;5504;0;8;557;0;15;2027-05-11;Vente par comprimé ou plaquette — import catalogue
MED-0921;Tramadol 50mg (ref 921);Antidiabétiques;comprime_plaquette;72;127;1016;0;8;444;0;10;2028-09-24;Vente par comprimé ou plaquette — import catalogue
MED-0922;Metformine 5mg (ref 922);Antiseptiques;comprime_plaquette;336;660;19800;0;30;316;0;22;2028-07-19;Vente par comprimé ou plaquette — import catalogue
MED-0923;Amoxicilline 875mg (ref 923);Sirops;comprime_plaquette;1351;2497;74910;0;30;494;0;12;2027-04-01;Vente par comprimé ou plaquette — import catalogue
MED-0924;Sirop vitamine 60ml #924;Vitamines;flacon;1430;0;0;3651;0;43;0;25;2028-12-15;Vente par flacon — import catalogue
MED-0925;Amlodipine 500mg (ref 925);Ophtalmologie;comprime_plaquette;2029;2827;67848;0;24;523;0;27;2028-12-24;Vente par comprimé ou plaquette — import catalogue
MED-0926;Chloroquine 250mg (ref 926);Pédiatrie;comprime_plaquette;1723;3232;25856;0;8;88;0;24;2028-03-09;Vente par comprimé ou plaquette — import catalogue
MED-0927;Tramadol 200mg (ref 927);Gynécologie;comprime_plaquette;1340;1886;37720;0;20;507;0;27;2027-07-05;Vente par comprimé ou plaquette — import catalogue
MED-0928;Fer 10mg (ref 928);Antihistaminiques;comprime_plaquette;1118;2456;56971;0;24;169;0;15;2028-06-19;Vente par comprimé ou plaquette — import catalogue
MED-0929;Fluconazole 100mg (ref 929);Cardiologie;comprime_plaquette;357;768;9216;0;12;671;0;16;2027-04-23;Vente par comprimé ou plaquette — import catalogue
MED-0930;Vitamine C 875mg (ref 930);Antibiotiques;comprime_plaquette;1985;2717;54340;0;20;663;0;10;2027-06-09;Vente par comprimé ou plaquette — import catalogue
MED-0931;Sirop paracétamol 15ml #931;Sirops;flacon;3882;0;0;2869;0;74;0;15;2028-01-22;Vente par flacon — import catalogue
MED-0932;Cotrimoxazole 875mg (ref 932);Vitamines;comprime_plaquette;1916;2907;34884;0;12;567;0;23;2028-02-28;Vente par comprimé ou plaquette — import catalogue
MED-0933;Ciprofloxacine 250mg (ref 933);Antipaludéens;comprime_plaquette;1187;2222;22220;0;10;441;0;15;2027-08-18;Vente par comprimé ou plaquette — import catalogue
MED-0934;Metronidazole 400mg (ref 934);Dermatologie;comprime_plaquette;1115;2161;21432;0;10;648;0;27;2028-08-24;Vente par comprimé ou plaquette — import catalogue
MED-0935;Céfixime 10mg (ref 935);Antihypertenseurs;comprime_plaquette;2208;3197;76728;0;24;98;0;8;2027-07-17;Vente par comprimé ou plaquette — import catalogue
MED-0936;Paracétamol 200mg (ref 936);Antidiabétiques;comprime_plaquette;904;1376;15774;0;12;631;0;21;2028-02-18;Vente par comprimé ou plaquette — import catalogue
MED-0937;Azithromycine 875mg (ref 937);Antiseptiques;comprime_plaquette;2186;3149;24903;0;8;165;0;27;2027-10-23;Vente par comprimé ou plaquette — import catalogue
MED-0938;Lotion cutanée 120ml #938;Dermatologie;flacon;1313;0;0;3219;0;21;0;7;2028-05-13;Vente par flacon — import catalogue
MED-0939;Fluconazole 500mg (ref 939);Gastro;comprime_plaquette;120;177;1416;0;8;63;0;11;2027-06-23;Vente par comprimé ou plaquette — import catalogue
MED-0940;Amoxicilline 10mg (ref 940);Ophtalmologie;comprime_plaquette;202;342;6840;0;20;64;0;7;2028-01-07;Vente par comprimé ou plaquette — import catalogue
MED-0941;Cotrimoxazole 250mg (ref 941);Pédiatrie;comprime_plaquette;338;495;14850;0;30;230;0;23;2027-09-25;Vente par comprimé ou plaquette — import catalogue
MED-0942;Azithromycine 1000mg (ref 942);Gynécologie;comprime_plaquette;232;471;3768;0;8;304;0;23;2028-02-24;Vente par comprimé ou plaquette — import catalogue
MED-0943;Fer 100mg (ref 943);Antihistaminiques;comprime_plaquette;1471;2150;64500;0;30;537;0;23;2027-05-13;Vente par comprimé ou plaquette — import catalogue
MED-0944;Metronidazole 5mg (ref 944);Cardiologie;comprime_plaquette;95;157;4710;0;30;308;0;10;2028-09-05;Vente par comprimé ou plaquette — import catalogue
MED-0945;Collyre 60ml #945;Ophtalmologie;flacon;3771;0;0;2308;0;32;0;21;2028-07-03;Vente par flacon — import catalogue
MED-0946;Fer 5mg (ref 946);Antalgiques;comprime_plaquette;1238;1900;18748;0;10;408;0;18;2027-10-10;Vente par comprimé ou plaquette — import catalogue
MED-0947;Losartan 400mg (ref 947);Vitamines;comprime_plaquette;381;562;8430;0;15;497;0;8;2028-08-18;Vente par comprimé ou plaquette — import catalogue
MED-0948;Ciprofloxacine 200mg (ref 948);Antipaludéens;comprime_plaquette;1044;1579;47370;0;30;61;0;7;2028-02-03;Vente par comprimé ou plaquette — import catalogue
MED-0949;Amlodipine 500mg (ref 949);Dermatologie;comprime_plaquette;740;1261;18915;0;15;723;0;19;2027-10-22;Vente par comprimé ou plaquette — import catalogue
MED-0950;Céfixime 50mg (ref 950);Antihypertenseurs;comprime_plaquette;938;1852;21941;0;12;507;0;26;2028-03-15;Vente par comprimé ou plaquette — import catalogue
MED-0951;Azithromycine 250mg (ref 951);Antidiabétiques;comprime_plaquette;1376;2113;50712;0;24;555;0;26;2029-01-25;Vente par comprimé ou plaquette — import catalogue
MED-0952;Solution buvable 60ml #952;Pédiatrie;flacon;1288;0;0;2674;0;55;0;17;2029-02-13;Vente par flacon — import catalogue
MED-0953;Tramadol 500mg (ref 953);Sirops;comprime_plaquette;371;791;18984;0;24;366;0;11;2028-11-03;Vente par comprimé ou plaquette — import catalogue
MED-0954;Acide folique 500mg (ref 954);Gastro;comprime_plaquette;1227;1839;17968;0;10;615;0;23;2027-12-09;Vente par comprimé ou plaquette — import catalogue
MED-0955;Zinc 50mg (ref 955);Ophtalmologie;comprime_plaquette;1331;2048;24576;0;12;516;0;21;2027-12-15;Vente par comprimé ou plaquette — import catalogue
MED-0956;Ciprofloxacine 200mg (ref 956);Pédiatrie;comprime_plaquette;315;600;4800;0;8;663;0;9;2027-04-04;Vente par comprimé ou plaquette — import catalogue
MED-0957;Metronidazole 250mg (ref 957);Gynécologie;comprime_plaquette;227;379;10623;0;30;639;0;26;2028-02-02;Vente par comprimé ou plaquette — import catalogue
MED-0958;Ciprofloxacine 875mg (ref 958);Antihistaminiques;comprime_plaquette;1270;2652;51986;0;20;524;0;30;2028-06-24;Vente par comprimé ou plaquette — import catalogue
MED-0959;Solution antiseptique 100ml #959;Antiseptiques;flacon;2002;0;0;6923;0;68;0;20;2028-08-02;Vente par flacon — import catalogue
MED-0960;Artéméther 10mg (ref 960);Antibiotiques;comprime_plaquette;2417;3415;40980;0;12;52;0;18;2027-07-04;Vente par comprimé ou plaquette — import catalogue
MED-0961;Acide folique 200mg (ref 961);Antalgiques;comprime_plaquette;956;1641;18395;0;12;695;0;29;2028-01-09;Vente par comprimé ou plaquette — import catalogue
MED-0962;Fluconazole 100mg (ref 962);Vitamines;comprime_plaquette;914;1864;27960;0;15;519;0;29;2027-06-25;Vente par comprimé ou plaquette — import catalogue
MED-0963;Tramadol 200mg (ref 963);Antipaludéens;comprime_plaquette;1552;2368;56832;0;24;507;0;22;2027-08-12;Vente par comprimé ou plaquette — import catalogue
MED-0964;Losartan 250mg (ref 964);Dermatologie;comprime_plaquette;704;1178;17670;0;15;651;0;26;2028-02-29;Vente par comprimé ou plaquette — import catalogue
MED-0965;Zinc 875mg (ref 965);Antihypertenseurs;comprime_plaquette;160;351;4157;0;12;377;0;30;2028-10-22;Vente par comprimé ou plaquette — import catalogue
MED-0966;Gouttes auriculaires 60ml #966;Antiseptiques;flacon;3934;0;0;6621;0;48;0;17;2027-06-12;Vente par flacon — import catalogue
MED-0967;Oméprazole 1000mg (ref 967);Antiseptiques;comprime_plaquette;992;1787;21444;0;12;273;0;12;2028-12-27;Vente par comprimé ou plaquette — import catalogue
MED-0968;Vitamine C 5mg (ref 968);Sirops;comprime_plaquette;1370;2918;23344;0;8;365;0;10;2027-03-25;Vente par comprimé ou plaquette — import catalogue
MED-0969;Céfixime 1000mg (ref 969);Gastro;comprime_plaquette;1286;1987;15896;0;8;547;0;18;2027-12-03;Vente par comprimé ou plaquette — import catalogue
MED-0970;Paracétamol 200mg (ref 970);Ophtalmologie;comprime_plaquette;142;191;3820;0;20;419;0;15;2028-10-11;Vente par comprimé ou plaquette — import catalogue
MED-0971;Metronidazole 200mg (ref 971);Pédiatrie;comprime_plaquette;1911;2929;23432;0;8;534;0;30;2029-01-16;Vente par comprimé ou plaquette — import catalogue
MED-0972;Vitamine B 100mg (ref 972);Gynécologie;comprime_plaquette;741;1326;26520;0;20;528;0;25;2027-05-21;Vente par comprimé ou plaquette — import catalogue
MED-0973;Suspension amoxicilline 15ml #973;Antibiotiques;flacon;1676;0;0;3854;0;38;0;6;2028-01-03;Vente par flacon — import catalogue
MED-0974;Tramadol 50mg (ref 974);Cardiologie;comprime_plaquette;653;1025;30750;0;30;754;0;23;2027-06-10;Vente par comprimé ou plaquette — import catalogue
MED-0975;Tramadol 1000mg (ref 975);Antibiotiques;comprime_plaquette;232;375;4500;0;12;457;0;11;2028-02-23;Vente par comprimé ou plaquette — import catalogue
MED-0976;Ibuprofène 875mg (ref 976);Antalgiques;comprime_plaquette;1832;3393;67860;0;20;340;0;11;2028-05-02;Vente par comprimé ou plaquette — import catalogue
MED-0977;Acide folique 875mg (ref 977);Vitamines;comprime_plaquette;1294;2210;44200;0;20;204;0;5;2028-12-06;Vente par comprimé ou plaquette — import catalogue
MED-0978;Fluconazole 10mg (ref 978);Antipaludéens;comprime_plaquette;538;864;25841;0;30;780;0;19;2027-12-04;Vente par comprimé ou plaquette — import catalogue
MED-0979;Prednisolone 10mg (ref 979);Dermatologie;comprime_plaquette;1846;2616;78480;0;30;599;0;28;2028-12-05;Vente par comprimé ou plaquette — import catalogue
MED-0980;Sirop toux 60ml #980;Sirops;flacon;2939;0;0;3143;0;51;0;19;2027-08-03;Vente par flacon — import catalogue
MED-0981;Chloroquine 100mg (ref 981);Antidiabétiques;comprime_plaquette;1975;2907;69768;0;24;440;0;15;2027-05-09;Vente par comprimé ou plaquette — import catalogue
MED-0982;Prednisolone 400mg (ref 982);Antiseptiques;comprime_plaquette;948;1789;50065;0;30;723;0;24;2027-11-01;Vente par comprimé ou plaquette — import catalogue
MED-0983;Acide folique 400mg (ref 983);Sirops;comprime_plaquette;362;714;5633;0;8;495;0;20;2028-09-28;Vente par comprimé ou plaquette — import catalogue
MED-0984;Oméprazole 50mg (ref 984);Gastro;comprime_plaquette;128;251;5556;0;24;304;0;26;2028-09-18;Vente par comprimé ou plaquette — import catalogue
MED-0985;Azithromycine 250mg (ref 985);Ophtalmologie;comprime_plaquette;1430;2090;49744;0;24;341;0;24;2028-01-04;Vente par comprimé ou plaquette — import catalogue
MED-0986;Ibuprofène 50mg (ref 986);Pédiatrie;comprime_plaquette;1845;2851;34056;0;12;761;0;9;2027-11-01;Vente par comprimé ou plaquette — import catalogue
MED-0987;Sirop antipaludéen 60ml #987;Antipaludéens;flacon;3138;0;0;7516;0;69;0;8;2028-08-20;Vente par flacon — import catalogue
MED-0988;Cotrimoxazole 5mg (ref 988);Antihistaminiques;comprime_plaquette;1182;2251;67530;0;30;263;0;24;2027-07-08;Vente par comprimé ou plaquette — import catalogue
MED-0989;Zinc 1000mg (ref 989);Cardiologie;comprime_plaquette;1673;2493;29916;0;12;781;0;12;2028-05-11;Vente par comprimé ou plaquette — import catalogue
MED-0990;Doxycycline 100mg (ref 990);Antibiotiques;comprime_plaquette;420;817;6226;0;8;623;0;6;2028-07-19;Vente par comprimé ou plaquette — import catalogue
MED-0991;Céfixime 1000mg (ref 991);Antalgiques;comprime_plaquette;306;562;13488;0;24;719;0;12;2027-12-14;Vente par comprimé ou plaquette — import catalogue
MED-0992;Ciprofloxacine 1000mg (ref 992);Vitamines;comprime_plaquette;1698;3031;45465;0;15;680;0;24;2027-04-09;Vente par comprimé ou plaquette — import catalogue
MED-0993;Albendazole 250mg (ref 993);Antipaludéens;comprime_plaquette;2169;3330;75985;0;24;674;0;27;2028-03-10;Vente par comprimé ou plaquette — import catalogue
MED-0994;Sirop vitamine 60ml #994;Vitamines;flacon;2990;0;0;3436;0;61;0;17;2027-03-13;Vente par flacon — import catalogue
MED-0995;Acide folique 875mg (ref 995);Antihypertenseurs;comprime_plaquette;342;469;5628;0;12;324;0;11;2027-08-16;Vente par comprimé ou plaquette — import catalogue
MED-0996;Metformine 1000mg (ref 996);Antidiabétiques;comprime_plaquette;2084;3240;97200;0;30;300;0;7;2028-07-20;Vente par comprimé ou plaquette — import catalogue
MED-0997;Amlodipine 50mg (ref 997);Antiseptiques;comprime_plaquette;972;1462;43860;0;30;122;0;10;2029-02-17;Vente par comprimé ou plaquette — import catalogue
MED-0998;Artéméther 10mg (ref 998);Sirops;comprime_plaquette;888;1541;12328;0;8;580;0;28;2028-02-02;Vente par comprimé ou plaquette — import catalogue
MED-0999;Metformine 250mg (ref 999);Gastro;comprime_plaquette;201;313;8971;0;30;676;0;9;2027-03-08;Vente par comprimé ou plaquette — import catalogue
MED-1000;Acide folique 400mg (ref 1000);Ophtalmologie;comprime_plaquette;735;1351;30239;0;24;548;0;27;2028-12-28;Vente par comprimé ou plaquette — import catalogue
